%time,field
289549000000,-0.00638969621436
290050000000,-0.00710248602188
290749000000,-0.00803182888101
291249000000,-0.0086219272302
291767000000,-0.0068982852957
292351000000,-0.00756962680036
292950000000,-0.00918827978446
293448000000,-0.0102152238972
294148000000,-0.00966158078074
294648000000,-0.00919485617567
295148000000,-0.00940040940617
295651000000,-0.00948202093897
296248000000,-0.00896503053487
296854000000,-0.00882164743419
297450000000,-0.0100808123207
297948000000,-0.00615908090597
298549000000,-0.00607869571381
299049000000,-0.00452223442344
299551000000,-0.00474835045088
300147000000,-0.00358057901351
300651000000,-0.00197923826178
301248000000,-0.00352271825329
301757000000,-0.00234629474361
302371000000,-0.00182479473154
302964000000,-0.00185558536674
303355000000,-0.00206976480595
304048000000,-0.00249967935538
304550000000,-0.00278737445248
305051000000,-0.00226742535044
305549000000,-0.000167903324093
306151000000,-0.00208910252517
306656000000,-0.00371601419097
307156000000,-0.00619207595754
307762000000,-0.0101458414844
308256000000,-0.00983750383387
308872000000,-0.0110717495803
309449000000,-0.0125897863822
309960000000,-0.0122891954794
310548000000,-0.012490450555
311049000000,-0.0105947550047
311550000000,-0.010680192717
312150000000,-0.00886119611535
312652000000,-0.00701824948741
313348000000,-0.0065867135824
313850000000,-0.00641318146904
314355000000,-0.00573945029332
314958000000,-0.00832304215427
315552000000,-0.00848496994603
316049000000,-0.0096572697146
316652000000,-0.00998209386785
317250000000,-0.0122516556177
317751000000,-0.0125283311696
318260000000,-0.0122950107166
318770000000,-0.012614325606
319384000000,-0.013643198919
319861000000,-0.0116684605871
320351000000,-0.00829942812348
321048000000,-0.00767294956451
321649000000,-0.00927962304492
322149000000,-0.00903599797904
322750000000,-0.00788798723439
323272000000,-0.00558010786861
323784000000,-0.00248314649101
324320000000,-0.00131941454701
324760000000,-0.0020499690544
325260000000,-0.000581177631651
325755000000,0.000620477687873
326351000000,0.00092556340796
326854000000,0.000111898817917
327456000000,0.00287290899877
328051000000,0.00272499631036
328649000000,0.00349574428571
329154000000,0.00387102866153
329752000000,0.00425091093397
330248000000,0.00611136038181
330867000000,0.0070324665634
331354000000,0.00798632974235
331965000000,0.00657118011019
332564000000,0.00616791054985
333148000000,0.00576982059735
333750000000,0.00578658678263
334262000000,0.00456336678439
334885000000,0.0066244678284
335362000000,0.00682259646132
335894000000,0.00690899479984
336466000000,0.00770346417116
337186000000,0.00822296607062
337663000000,0.00830568998949
338176000000,0.00908422945453
338657000000,0.0079403767979
339258000000,0.0107163630839
339867000000,0.0113727092637
340359000000,0.0119013058838
340952000000,0.0118220337471
341551000000,0.0127542139915
342050000000,0.0125407400237
342648000000,0.0133882495838
343154000000,0.0150151428077
343850000000,0.0167871707022
344448000000,0.0170796820717
344956000000,0.0184744929481
349855000000,0.0191098502236
350454000000,0.0242731623356
351063000000,0.0243436957481
351578000000,0.0230633596596
352054000000,0.0253022710744
352551000000,0.0264708945921
353149000000,0.0191354973959
353796000000,0.0135269518096
364376000000,0.0153811894441
370854000000,0.0147356715673
404850000000,0.0248485720914
405451000000,0.0281593744688
405961000000,0.0402637218777
406552000000,0.046984642419
407154000000,0.060598478293
407563000000,0.0637852452327
408305000000,0.059517915186
408769000000,0.0552269083653
409372000000,0.053983063168
409994000000,0.0513063584384
410570000000,0.051527504293
411082000000,0.0468992781522
411685000000,0.0454586889824
412252000000,0.0495619764392
412797000000,0.0315648815997
413415000000,0.0319898233063
413979000000,0.0396011085546
414628000000,0.0294652039
415067000000,0.0160869523665
415617000000,0.00692379824274
416253000000,0.00755207764327
416793000000,0.00739098481436
417464000000,0.00999677204385
417958000000,0.013319457146
422364000000,0.0169504711056
422959000000,0.00356925293455
423582000000,0.000645662183062
424161000000,0.00287573483941
424665000000,-0.00218139999141
425315000000,-0.00844021305779
425858000000,-0.000548704976787
426377000000,0.00633279144539
426982000000,-0.00177562219732
427585000000,-0.00321569547987
428081000000,-0.00725789954412
428700000000,-0.00497799857022
429291000000,-0.00286620340625
429935000000,-0.00621730494993
430386000000,-0.00862813796695
430963000000,-7.96185722685e-05
431502000000,-0.00514288866532
432122000000,-0.00768100652654
432588000000,-0.00500149490466
433151000000,-0.00484105450594
442652000000,-0.00676388424341
450276000000,-0.00886489363973
457880000000,-0.0177943613785
466481000000,-0.00292835683744
467159000000,-0.00436092419377
467697000000,-0.0064691136755
468273000000,-0.00139890715878
468860000000,-0.000849216576258
469453000000,0.0100624468935
475862000000,0.0119393692643
476471000000,-6.26789930117
476883000000,-6.26982480607
477504000000,0.00573450460165
477956000000,0.00717288994836
478554000000,0.00487625301824
479181000000,0.00623006817203
479656000000,0.00318948641888
480184000000,0.000221883152499
480685000000,-0.00409503616507
481258000000,-0.00207203861015
481763000000,-0.00259718189958
482376000000,-6.23733432604
482993000000,-0.00384944203928
483468000000,-0.00524861635232
484066000000,-0.00750370259273
484552000000,-0.00899999071914
485165000000,-0.010773795301
485751000000,-0.00998498506601
486259000000,-0.00953643860987
486852000000,-0.00826958001214
487383000000,-0.00872499638901
487952000000,-0.00967615346093
488570000000,-0.0102959359922
489153000000,-0.00967743260391
489675000000,-0.00928280170953
490150000000,-0.00936729429492
490675000000,-0.00779832561486
491296000000,-0.00610457724556
491873000000,-0.00482629633825
492265000000,-0.00531287384472
492858000000,-0.00654994469399
493452000000,-0.00626320779901
493956000000,-0.0080407026821
494549000000,-0.00905032627048
495049000000,-0.00943279179578
495552000000,-0.00991280767495
496148000000,-0.00987471724997
496751000000,-0.00818484472704
497254000000,-0.00706382892101
497849000000,-0.00602769636252
498453000000,-0.00442679626756
498949000000,-0.00479933093945
499549000000,-0.00603190850752
500152000000,-0.00560323123615
500661000000,-0.00425362862928
501273000000,-0.00600567181053
501791000000,-0.00827345348031
502257000000,-0.0065542996169
502857000000,-0.0074237327057
503448000000,-0.00828602799945
504148000000,-0.00936868507052
504656000000,-0.0103236994926
505252000000,-0.0116586206254
505851000000,-0.0105313268567
506364000000,-0.00672913539404
506962000000,-0.00431917176272
507452000000,-0.00590830460164
508063000000,-0.00438820883938
508559000000,-0.00318596456981
509164000000,-0.00123719828603
509752000000,0.000642897881226
510354000000,0.00158963277721
510948000000,0.0014251905244
511562000000,0.000865653599465
512049000000,0.00229691771469
512652000000,0.00114525649817
513148000000,6.12888463714e-05
513748000000,0.00169164449536
514434000000,0.000549910318201
514859000000,0.000310679101969
515550000000,0.000330410798311
516157000000,-0.000235760745242
516652000000,4.34905307158e-05
517247000000,-0.000850980119574
517851000000,-0.00254524994019
518349000000,-0.00410542233513
518850000000,-0.00403804657848
519367000000,-5.50071019672e-05
520050000000,-0.000639675836525
520550000000,-0.00190463877362
521173000000,-0.00233117605521
521761000000,-0.00383244326025
522268000000,-0.00264775598064
522961000000,0.00167504062862
