%time,field
495049000000,0.0211093705148
495552000000,0.0196246728301
496148000000,0.0174211803824
496751000000,0.019693756476
497254000000,0.0211487188935
497849000000,0.028235450387
498453000000,0.0265231337398
498949000000,0.0232331361622
499549000000,0.0187869369984
500152000000,0.0181390922517
500661000000,0.0184479728341
501273000000,0.0171692855656
501779000000,0.00878740474582
502257000000,0.0191184841096
502857000000,0.0209378246218
503448000000,0.023288404569
504148000000,0.00776469707489
504656000000,0.0290590692312
505252000000,0.0342292152345
505851000000,0.0137307653204
506364000000,0.0210485029966
506962000000,0.0141876153648
507452000000,0.0169018041342
508063000000,0.0170876588672
508559000000,0.0159214921296
509164000000,0.0223048105836
509752000000,0.0272956714034
510355000000,0.0268853753805
510948000000,0.0241489615291
511562000000,0.0242549497634
512049000000,0.0273239091039
512652000000,0.018333889544
513148000000,0.0244903415442
513748000000,0.0277466140687
514434000000,0.0207193586975
514859000000,0.0191768668592
515550000000,0.0301609318703
516157000000,0.0174194127321
516652000000,0.0321569927037
517247000000,0.0351560041308
517851000000,0.0442730039358
518349000000,0.0423327274621
518850000000,0.0438119955361
519367000000,0.0549433082342
520050000000,0.0484958998859
520550000000,0.0639844983816
521173000000,0.0432110615075
521763000000,0.0487411208451
522268000000,0.0467029735446
522961000000,0.0500466376543
